GeographyCode,KS103EW0002
E00112664,89
E00112665,54
E00112666,72
E00112667,69
E00112668,65
E00112669,70
E00112670,110
E00112671,55
E00112672,72
E00112673,45
E00112674,35
E00112675,29
E00112676,47
E00112677,42
E00112678,65
E00112679,70
E00112680,46
E00112681,60
E00112682,66
E00112683,38
E00112684,56
E00112685,64
E00112686,69
E00112687,40
E00112688,20
E00112689,51
E00112690,98
E00112692,92
E00112694,46
E00112695,65
E00112696,33
E00112697,57
E00112698,37
E00112699,23
E00112700,30
E00112701,76
E00112702,46
E00112703,55
E00112704,80
E00112705,38
E00112706,57
E00112707,85
E00112708,62
E00112709,50
E00112710,49
E00112711,75
E00112712,61
E00112713,61
E00112714,43
E00112715,28
E00112716,30
E00112717,34
E00112718,57
E00112719,88
E00112720,24
E00112721,40
E00112722,39
E00112723,32
E00112724,121
E00112725,55
E00112726,88
E00112727,44
E00112728,41
E00112729,20
E00112730,38
E00112731,94
E00112732,30
E00112733,54
E00112734,36
E00112735,47
E00112736,72
E00112737,50
E00112738,57
E00112739,51
E00112740,57
E00112741,26
E00112742,29
E00112743,49
E00112744,39
E00112745,56
E00112746,54
E00112747,21
E00112748,34
E00112749,51
E00112750,52
E00112751,31
E00112752,44
E00112753,37
E00112754,48
E00112755,43
E00112756,17
E00112757,29
E00112758,56
E00112759,53
E00112760,20
E00112761,37
E00112762,39
E00112763,122
E00112764,25
E00112765,70
E00112766,64
E00112767,124
E00112768,72
E00112769,59
E00112770,75
E00112771,122
E00112772,93
E00112773,95
E00112774,117
E00112775,67
E00112776,71
E00112777,85
E00112778,77
E00112779,91
E00112780,82
E00112781,66
E00112783,38
E00112784,104
E00112785,41
E00112786,60
E00112787,20
E00112788,131
E00112789,73
E00112790,29
E00112791,43
E00112792,74
E00112793,114
E00112794,58
E00112795,169
E00112796,68
E00112797,50
E00112798,365
E00112799,43
E00112800,68
E00112801,35
E00112802,66
E00112803,23
E00112804,76
E00112805,94
E00112806,53
E00112807,62
E00112808,70
E00112809,90
E00112810,66
E00112811,54
E00112812,80
E00112813,71
E00112814,52
E00112815,51
E00112816,79
E00112817,90
E00112818,79
E00112819,120
E00112820,60
E00112821,101
E00112822,104
E00112823,93
E00112824,77
E00112825,111
E00112826,102
E00112827,101
E00112828,71
E00112829,129
E00112830,43
E00112831,67
E00112832,58
E00112833,54
E00112834,35
E00112835,50
E00112836,57
E00112837,64
E00112838,44
E00112839,43
E00112840,60
E00112841,57
E00112842,38
E00112843,67
E00112844,35
E00112845,41
E00112846,53
E00112847,88
E00112848,31
E00112849,46
E00112850,53
E00112851,90
E00112852,63
E00112853,39
E00112854,49
E00112855,26
E00112856,71
E00112857,20
E00112858,54
E00112859,84
E00112860,41
E00112861,65
E00112862,65
E00112863,46
E00112865,27
E00112866,44
E00112867,27
E00112868,12
E00112869,73
E00112871,76
E00112874,37
E00112875,44
E00112876,20
E00112877,83
E00112878,28
E00112879,57
E00112880,22
E00112881,37
E00112882,51
E00112883,24
E00112884,70
E00112885,69
E00112886,45
E00112887,53
E00112888,44
E00112889,62
E00112890,50
E00112891,49
E00112893,52
E00112894,79
E00112895,56
E00112896,43
E00112897,57
E00112898,59
E00112899,64
E00112900,49
E00112901,42
E00112902,61
E00112903,62
E00112904,67
E00112905,47
E00112906,39
E00112907,44
E00112908,40
E00112909,83
E00112910,70
E00112911,90
E00112913,48
E00112914,48
E00112915,61
E00112916,17
E00112917,74
E00112918,44
E00112920,49
E00112921,64
E00112922,44
E00112923,26
E00112924,30
E00112925,53
E00112926,76
E00112927,72
E00112928,52
E00112929,59
E00112930,44
E00112931,76
E00112932,53
E00112933,76
E00112934,91
E00112935,78
E00112936,52
E00112937,52
E00112938,68
E00112939,33
E00112940,45
E00112941,91
E00112942,56
E00112943,73
E00112944,40
E00112945,47
E00112946,38
E00112947,40
E00112948,64
E00112949,101
E00112950,95
E00112951,83
E00112952,46
E00112953,67
E00112954,64
E00112955,38
E00112956,35
E00112957,40
E00112958,35
E00112959,67
E00112960,28
E00112961,102
E00112962,44
E00112963,110
E00112964,93
E00112965,56
E00112966,34
E00112967,100
E00112968,70
E00112969,32
E00112970,40
E00112971,59
E00112972,76
E00112973,39
E00112974,64
E00112975,176
E00112976,44
E00112977,60
E00112978,68
E00112979,84
E00112980,83
E00112981,77
E00112982,75
E00112983,63
E00112984,67
E00112985,88
E00112986,107
E00112987,89
E00112988,64
E00112989,61
E00112990,84
E00112991,121
E00112992,31
E00112993,58
E00112994,87
E00112995,53
E00112996,59
E00112997,81
E00112998,62
E00112999,60
E00113000,41
E00113001,29
E00113002,85
E00113003,65
E00113004,45
E00113005,55
E00113006,21
E00113007,47
E00113008,79
E00113009,60
E00113010,79
E00113011,64
E00113012,85
E00113013,86
E00113014,70
E00113015,53
E00113016,61
E00113017,74
E00113018,54
E00113019,69
E00113020,51
E00113021,55
E00113022,45
E00113023,59
E00113024,67
E00113025,55
E00113026,20
E00113027,68
E00113028,62
E00113029,86
E00113030,66
E00113031,69
E00113032,65
E00113033,90
E00113034,86
E00113035,85
E00113036,82
E00113037,60
E00113038,76
E00113039,58
E00113040,85
E00113041,95
E00113042,85
E00113043,59
E00113044,48
E00113045,89
E00113046,67
E00113047,118
E00113048,52
E00113049,77
E00113050,54
E00113051,132
E00113052,99
E00113053,142
E00113054,121
E00113055,33
E00113056,73
E00113057,65
E00113058,88
E00113059,86
E00113060,26
E00113061,45
E00113062,53
E00113063,71
E00113064,45
E00113065,56
E00113066,73
E00113067,58
E00113068,84
E00113069,71
E00113070,99
E00113071,58
E00113072,38
E00113073,88
E00113074,72
E00113075,57
E00113076,56
E00113077,94
E00113078,65
E00113079,71
E00113080,62
E00113081,65
E00113082,53
E00113083,62
E00113084,85
E00113085,80
E00113086,50
E00113087,48
E00113088,68
E00113090,86
E00113091,59
E00113092,61
E00113093,25
E00113094,35
E00113095,46
E00113096,72
E00113097,70
E00113098,60
E00113099,63
E00113100,80
E00113101,64
E00113102,62
E00113103,39
E00113104,88
E00113105,39
E00113106,71
E00113107,76
E00113108,90
E00113109,43
E00113110,55
E00113111,57
E00113112,67
E00113113,74
E00113114,94
E00113115,45
E00113116,68
E00113117,58
E00113118,64
E00113119,57
E00113120,53
E00113121,46
E00113122,71
E00113123,66
E00113124,70
E00113125,48
E00113126,33
E00113127,113
E00113128,82
E00113129,90
E00113130,46
E00113131,97
E00113132,55
E00113133,96
E00113134,89
E00113135,68
E00113136,70
E00113137,93
E00113138,87
E00113139,78
E00113140,67
E00113141,77
E00113142,54
E00113143,54
E00113144,78
E00113145,67
E00113146,50
E00113147,58
E00113148,38
E00113149,64
E00113150,56
E00113151,75
E00113152,97
E00113153,97
E00113154,105
E00113155,86
E00113156,66
E00113157,82
E00113158,85
E00113159,87
E00113160,61
E00113161,61
E00113162,61
E00113163,70
E00113164,54
E00113165,117
E00113166,73
E00113167,81
E00113168,85
E00113169,103
E00113170,47
E00113171,61
E00113172,62
E00113173,83
E00113174,57
E00113175,50
E00113176,75
E00113177,78
E00113178,50
E00113179,50
E00113180,78
E00113181,45
E00113182,70
E00113183,54
E00113184,63
E00113185,38
E00113186,75
E00113187,88
E00113188,81
E00113189,57
E00113190,73
E00113191,114
E00113192,84
E00113193,61
E00113194,76
E00113195,52
E00113196,61
E00113197,41
E00113198,95
E00113199,51
E00113200,45
E00113201,69
E00113202,49
E00113203,43
E00113204,60
E00113205,95
E00113206,62
E00113207,64
E00113208,54
E00113209,58
E00113210,75
E00113211,56
E00113212,57
E00113213,60
E00113214,94
E00113215,79
E00113216,88
E00113217,63
E00113218,56
E00113219,66
E00113220,51
E00113221,43
E00113222,65
E00113223,104
E00113224,67
E00113225,49
E00113226,39
E00113227,13
E00113228,75
E00113229,56
E00113230,52
E00113231,27
E00113232,77
E00113235,130
E00113236,13
E00113237,53
E00113238,48
E00113239,66
E00113240,43
E00113241,131
E00113242,88
E00113243,61
E00113244,132
E00113245,67
E00113246,77
E00113247,37
E00113248,64
E00113249,80
E00113250,62
E00113251,53
E00113252,62
E00113253,44
E00113254,42
E00113255,31
E00113256,58
E00113257,49
E00113258,74
E00113259,77
E00113260,76
E00113261,78
E00113262,50
E00113263,125
E00113264,60
E00113265,72
E00113266,115
E00113267,84
E00113268,96
E00113269,102
E00113270,73
E00113272,83
E00113273,48
E00113274,49
E00113275,145
E00113276,98
E00113277,77
E00113278,56
E00113279,91
E00113280,65
E00113281,190
E00113282,60
E00113283,35
E00113284,43
E00113285,72
E00113286,113
E00113287,75
E00113288,116
E00113289,94
E00113290,75
E00113291,77
E00113292,88
E00113293,102
E00113294,109
E00113295,89
E00113296,50
E00113297,75
E00113298,102
E00113299,106
E00113300,81
E00113301,161
E00113302,91
E00113303,110
E00113304,101
E00113305,70
E00113306,121
E00113307,78
E00113308,82
E00113309,75
E00113310,92
E00113311,142
E00113312,120
E00113313,112
E00113314,74
E00113315,71
E00113316,108
E00113317,109
E00113318,93
E00113319,95
E00113320,83
E00113321,62
E00113322,70
E00113323,105
E00113324,88
E00113325,115
E00113326,81
E00113327,62
E00113328,109
E00113329,93
E00113330,71
E00113331,125
E00113332,64
E00113333,68
E00113334,44
E00113335,53
E00113336,71
E00113337,68
E00113338,72
E00113339,84
E00113340,49
E00113341,70
E00113342,62
E00113343,75
E00113344,118
E00113345,53
E00113346,104
E00113347,89
E00113348,105
E00113349,41
E00113350,50
E00113351,73
E00113352,29
E00113353,61
E00113354,50
E00113355,44
E00113356,56
E00113357,42
E00113358,60
E00113359,53
E00113360,58
E00113361,61
E00113362,63
E00113363,92
E00113364,71
E00113365,105
E00113366,69
E00113367,76
E00113368,74
E00113369,62
E00113370,58
E00113371,91
E00113372,87
E00113373,61
E00113374,34
E00113375,52
E00113376,32
E00113377,48
E00113378,39
E00113379,38
E00113380,63
E00113381,52
E00113382,54
E00113383,62
E00113384,59
E00113385,95
E00113386,42
E00113387,62
E00113388,85
E00113389,75
E00113390,72
E00113391,74
E00113392,63
E00113393,78
E00113394,35
E00113395,35
E00113396,54
E00113397,74
E00113398,59
E00113399,71
E00113400,68
E00113401,84
E00113402,127
E00113403,147
E00113404,100
E00113405,51
E00113406,156
E00113407,63
E00113408,82
E00113409,182
E00113410,135
E00113412,60
E00113413,97
E00113414,72
E00113415,125
E00113416,60
E00113417,108
E00113418,162
E00113419,83
E00113420,60
E00113421,166
E00113422,101
E00113423,91
E00113424,126
E00113425,76
E00113426,96
E00113427,55
E00113428,78
E00113429,71
E00113430,62
E00113431,37
E00113432,43
E00113433,90
E00113434,61
E00113435,63
E00113436,62
E00113437,67
E00113438,46
E00113439,48
E00113440,44
E00113441,260
E00113442,73
E00113443,63
E00113444,63
E00113445,56
E00113446,68
E00113447,76
E00113448,78
E00113449,76
E00113450,53
E00113451,53
E00113452,59
E00113453,113
E00113454,96
E00113455,74
E00113456,148
E00113457,85
E00113458,74
E00113459,59
E00113460,75
E00113461,66
E00113462,74
E00113463,78
E00113464,53
E00113465,103
E00113466,180
E00113467,85
E00113468,51
E00113469,73
E00113470,78
E00113471,183
E00113472,72
E00113473,108
E00113474,37
E00113475,63
E00113476,54
E00113477,86
E00113478,71
E00113479,86
E00113480,34
E00113481,51
E00113482,83
E00113483,105
E00113484,93
E00113485,84
E00113486,83
E00113487,84
E00113488,67
E00113489,84
E00113490,109
E00113491,117
E00113492,85
E00113493,129
E00113494,98
E00113495,69
E00113496,109
E00113497,83
E00113498,112
E00113499,111
E00113500,101
E00113501,97
E00113502,132
E00113503,97
E00113504,94
E00113505,93
E00113506,82
E00113507,108
E00113508,118
E00113509,90
E00113510,105
E00113511,98
E00113512,98
E00113513,99
E00113514,88
E00113515,98
E00113516,81
E00113517,91
E00113518,66
E00113519,74
E00113520,165
E00113521,94
E00113522,89
E00113523,44
E00113524,93
E00113525,84
E00113526,117
E00113527,85
E00113528,73
E00113529,79
E00113530,75
E00113531,66
E00113532,61
E00113534,94
E00113535,63
E00113536,48
E00113537,7
E00113538,60
E00113539,59
E00113540,66
E00113541,85
E00113542,64
E00113543,46
E00113544,84
E00113545,79
E00113546,86
E00113547,102
E00113548,101
E00113549,77
E00113550,94
E00113551,81
E00113552,56
E00113553,94
E00113554,115
E00113555,109
E00113556,87
E00113557,113
E00113558,61
E00113560,87
E00113561,57
E00113562,74
E00113563,67
E00113564,81
E00113565,72
E00113566,49
E00113567,107
E00113568,94
E00113569,60
E00113570,101
E00113571,58
E00113572,69
E00113573,66
E00113574,75
E00113575,95
E00113576,41
E00113577,96
E00113578,40
E00113579,68
E00113580,74
E00113581,73
E00113582,82
E00113583,55
E00113584,59
E00113585,52
E00113586,67
E00113587,84
E00113588,78
E00113589,158
E00113590,54
E00113592,212
E00113593,137
E00113594,65
E00113595,184
E00113596,60
E00113597,247
E00113598,91
E00113599,189
E00113600,147
E00113601,104
E00113603,72
E00113604,66
E00113605,205
E00113608,58
E00113609,52
E00113610,34
E00113611,75
E00113612,64
E00113613,52
E00113614,50
E00113615,63
E00113616,39
E00113617,77
E00113618,76
E00113620,62
E00113621,82
E00113623,56
E00113624,69
E00113625,72
E00113626,30
E00113627,44
E00113628,77
E00113629,107
E00113630,59
E00113631,59
E00113632,87
E00113633,38
E00113634,33
E00113635,39
E00113636,39
E00113637,67
E00113638,75
E00113639,146
E00113640,72
E00113641,97
E00113642,149
E00113643,104
E00113644,124
E00113645,129
E00113646,93
E00113647,102
E00113648,112
E00113649,47
E00113650,53
E00113651,55
E00113652,73
E00113653,47
E00113654,74
E00113655,40
E00113656,77
E00113657,69
E00113658,50
E00113659,38
E00113660,72
E00113661,36
E00113662,55
E00113663,60
E00113664,78
E00113665,67
E00113666,52
E00113667,38
E00113668,73
E00113669,79
E00113670,82
E00113671,49
E00113672,59
E00113673,67
E00113674,62
E00113675,48
E00113676,53
E00113677,58
E00113678,89
E00113679,50
E00113680,80
E00113681,44
E00113682,56
E00113683,57
E00113684,54
E00113685,53
E00113686,250
E00113687,84
E00113688,84
E00113689,151
E00113690,129
E00113691,89
E00113692,54
E00113693,107
E00113694,71
E00113695,48
E00113696,41
E00113697,50
E00113698,66
E00113699,59
E00113700,56
E00113701,63
E00113702,42
E00113703,81
E00113704,46
E00113705,34
E00113706,57
E00113707,84
E00113708,73
E00113709,58
E00113710,58
E00113711,55
E00113712,81
E00113713,61
E00113714,94
E00113715,74
E00113716,57
E00113717,48
E00113718,42
E00113719,36
E00113720,28
E00113721,52
E00113722,59
E00113723,101
E00113724,68
E00113725,109
E00113726,81
E00113727,137
E00113728,55
E00113729,43
E00113730,62
E00113731,60
E00113732,100
E00113733,92
E00113734,111
E00113735,64
E00113736,56
E00113737,79
E00113738,125
E00113740,100
E00113741,67
E00113742,77
E00113743,109
E00113744,42
E00113745,55
E00113746,36
E00113747,89
E00113748,90
E00113749,70
E00113750,65
E00113751,71
E00113752,34
E00113753,43
E00113754,58
E00113755,43
E00113756,104
E00113757,83
E00113758,70
E00113759,39
E00113760,54
E00113761,63
E00113762,75
E00113763,66
E00113764,21
E00113765,75
E00113766,139
E00113767,78
E00113768,74
E00113769,56
E00113770,55
E00113771,54
E00113772,65
E00113773,53
E00113774,79
E00113775,53
E00113776,39
E00113777,31
E00113778,74
E00113779,48
E00113780,118
E00113781,53
E00113782,66
E00113783,87
E00113784,45
E00113785,78
E00113786,45
E00113787,52
E00113788,35
E00113789,56
E00113790,40
E00113791,30
E00113792,42
E00113793,69
E00113794,82
E00113795,91
E00113796,67
E00113797,65
E00113798,153
E00113799,102
E00113800,47
E00113801,45
E00113802,91
E00113803,48
E00113804,62
E00113805,80
E00113806,56
E00113807,65
E00113808,112
E00113809,66
E00113810,66
E00113811,103
E00113812,89
E00113813,46
E00113814,51
E00113815,47
E00113816,63
E00113817,55
E00113818,58
E00113819,64
E00113820,86
E00113821,42
E00113822,34
E00113823,71
E00113824,52
E00113825,31
E00113826,58
E00113827,54
E00113828,29
E00113829,39
E00113830,39
E00113831,37
E00113832,34
E00113833,61
E00113834,46
E00113835,64
E00113836,72
E00113837,69
E00113838,114
E00113839,81
E00113840,116
E00113841,100
E00113842,83
E00113843,64
E00113844,52
E00113845,69
E00113846,44
E00113847,36
E00113848,76
E00113849,40
E00113850,69
E00113851,92
E00113852,79
E00113853,63
E00113854,63
E00113855,23
E00113856,73
E00113857,73
E00113858,86
E00113859,74
E00113860,97
E00113861,93
E00113862,102
E00113863,70
E00113864,86
E00113865,93
E00113866,105
E00113867,123
E00113868,78
E00113869,70
E00113870,53
E00113871,45
E00113872,84
E00113873,95
E00113874,81
E00113875,99
E00113876,96
E00113877,60
E00113878,70
E00113879,110
E00113880,67
E00113881,154
E00113882,68
E00113883,44
E00113884,62
E00113885,53
E00113886,58
E00113887,78
E00113888,85
E00113889,174
E00113890,72
E00113891,92
E00113892,46
E00113893,78
E00113894,57
E00113895,46
E00113896,50
E00113897,64
E00113898,45
E00113899,82
E00113900,45
E00113901,59
E00113902,79
E00113903,65
E00113904,45
E00113905,45
E00113906,83
E00113907,54
E00113908,57
E00113909,60
E00113910,60
E00113911,57
E00113912,79
E00113913,93
E00113914,85
E00113915,80
E00113916,80
E00113917,91
E00113918,94
E00113919,107
E00113920,78
E00113921,103
E00113922,85
E00113923,108
E00113924,99
E00113925,52
E00113926,90
E00113927,74
E00113928,35
E00113929,59
E00113930,86
E00113932,46
E00113933,60
E00113934,79
E00113935,54
E00113936,54
E00113937,57
E00113938,71
E00113939,26
E00113940,126
E00113941,83
E00113942,166
E00113943,109
E00113944,147
E00113945,78
E00113946,78
E00113947,92
E00113948,65
E00113949,70
E00113950,69
E00113951,54
E00113952,58
E00113953,85
E00113954,48
E00113955,68
E00113956,40
E00113957,28
E00113958,52
E00113959,101
E00113960,70
E00113961,53
E00113962,47
E00113963,59
E00113964,73
E00113965,67
E00113966,81
E00113967,57
E00113968,88
E00113969,86
E00113970,42
E00113971,93
E00113973,119
E00113975,46
E00113976,25
E00113977,61
E00113978,42
E00113979,68
E00113980,63
E00113981,26
E00113982,32
E00113983,27
E00113984,91
E00113985,101
E00113986,131
E00113987,60
E00113988,69
E00113989,46
E00113990,62
E00113991,36
E00113992,76
E00113993,141
E00113994,62
E00113995,67
E00113996,78
E00113997,47
E00113998,70
E00113999,88
E00114000,111
E00114001,68
E00114002,91
E00114003,66
E00114004,77
E00114005,68
E00114006,49
E00114007,69
E00114008,70
E00114009,73
E00114010,32
E00114011,45
E00114012,55
E00114013,50
E00114014,59
E00114015,53
E00114016,42
E00114017,53
E00114018,32
E00114019,43
E00114020,80
E00114021,84
E00114022,53
E00114023,87
E00114024,93
E00114025,70
E00114026,90
E00114027,55
E00114028,80
E00114029,52
E00114030,83
E00114031,89
E00114032,73
E00114033,63
E00114034,48
E00114035,89
E00114036,60
E00114037,64
E00114038,46
E00114039,58
E00114040,68
E00114041,56
E00114042,106
E00114043,62
E00114044,87
E00114045,50
E00114046,42
E00114047,50
E00114048,76
E00114049,55
E00114051,32
E00114053,107
E00114054,42
E00114055,45
E00114057,30
E00114058,42
E00114059,66
E00114060,34
E00114061,46
E00114062,51
E00114063,67
E00114065,51
E00114066,45
E00114067,55
E00114068,57
E00114069,66
E00114070,59
E00114071,68
E00114072,75
E00114073,35
E00114074,37
E00114075,75
E00114076,36
E00114077,122
E00114078,60
E00114079,64
E00114080,68
E00114081,60
E00114082,75
E00114083,59
E00114084,54
E00114085,55
E00114086,59
E00114087,71
E00114088,59
E00114089,60
E00114090,38
E00114091,51
E00114092,67
E00114093,69
E00114094,40
E00114095,59
E00114096,72
E00114097,60
E00114098,66
E00114099,93
E00114100,72
E00114101,21
E00114102,77
E00114103,51
E00114104,38
E00114107,37
E00114108,91
E00114109,86
E00114110,51
E00114111,44
E00114112,29
E00114113,24
E00114114,32
E00114115,47
E00114116,34
E00114117,42
E00114118,45
E00114119,39
E00114120,43
E00114121,42
E00114122,56
E00114123,25
E00114124,96
E00114125,78
E00114126,115
E00114127,43
E00114128,34
E00114129,91
E00114130,116
E00114131,248
E00114132,85
